TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1599.3931,831.491,-157.258,605.12,-1470.0,-4567.5,402.5,-139.84,-256.88,-275.12
1599.4431,829.295,-157.685,605.791,-1435.0,-4480.0,560.0,-145.92,-267.52,-276.64
1599.4931,829.478,-155.672,606.645,-1618.75,-4663.75,761.25,-162.64,-258.4,-253.84
1599.5431,831.064,-159.088,605.608,-1513.75,-4392.5,481.25,-126.16,-258.4,-273.6
1599.5931,831.003,-155.733,607.865,-1513.75,-4471.25,306.25,-145.92,-252.32,-279.68
1599.6431,830.332,-154.025,605.547,-1470.0,-4681.25,516.25,-144.4,-255.36,-278.16
1599.6931,830.698,-155.489,602.741,-1636.25,-4585.0,813.75,-144.4,-256.88,-272.08
1599.7431,832.65,-158.905,604.205,-1592.5,-4418.75,551.25,-150.48,-253.84,-276.64
1599.7931,828.441,-155.977,606.279,-1382.5,-4917.5,463.75,-126.16,-266.0,-266.0
1599.8431,830.027,-155.367,607.316,-1627.5,-4445.0,393.75,-156.56,-252.32,-267.52
1599.8931,829.661,-157.685,606.096,-1732.5,-4541.25,848.75,-147.44,-255.36,-273.6
1599.9431,831.918,-157.807,603.9,-1268.75,-4821.25,621.25,-135.28,-261.44,-269.04
1599.9931,831.003,-153.476,605.12,-1487.5,-4550.0,332.5,-141.36,-262.96,-287.28
1600.0431,829.295,-158.051,602.985,-1715.0,-4628.75,638.75,-156.56,-256.88,-267.52
1600.0931,830.759,-158.112,606.584,-1487.5,-4357.5,183.75,-170.24,-250.8,-279.68
1600.1431,828.807,-155.489,608.048,-1382.5,-4515.0,638.75,-129.2,-253.84,-261.44
1600.1931,828.868,-156.038,603.046,-1627.5,-4943.75,813.75,-148.96,-258.4,-278.16
1600.2431,830.21,-157.075,604.144,-1706.25,-4628.75,568.75,-168.72,-269.04,-278.16
1600.2931,830.21,-156.526,602.985,-1487.5,-4427.5,218.75,-158.08,-253.84,-256.88
1600.3431,830.393,-156.77,605.669,-1601.25,-4795.0,393.75,-145.92,-253.84,-272.08
1600.3931,830.271,-155.245,604.754,-1583.75,-4541.25,831.25,-144.4,-262.96,-273.6
1600.4431,827.831,-159.088,605.242,-1426.25,-4882.5,770.0,-153.52,-269.04,-276.64
1600.4933,831.857,-156.953,604.022,-1496.25,-4506.25,673.75,-142.88,-253.84,-275.12
1600.5431,829.234,-154.635,605.12,-1741.25,-4488.75,420.0,-156.56,-253.84,-264.48
1600.5931,830.759,-157.685,606.706,-1487.5,-4838.75,393.75,-153.52,-264.48,-246.24
1600.6431,832.406,-158.356,604.205,-1286.25,-4733.75,647.5,-153.52,-250.8,-276.64
